submission_id,distractor,startDate,utterance_cat,reaction_time1,pos2,experiment_id,trial_type,selectedItem2,enjoyment,selectedItem1,reaction_time_prior,pos3,contrast,condition,endTime,refObject,pos1,selectedItem_prior,target,age,comments,context_id,reaction_time2,HitCorrect,languages,RT,pos4,gender,trial_number,startTime,timeSpent,comp,utterance
7983,white_swan,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,951,comp,62,critical,green_lettuce,2,green_lettuce,1167,distractor,yellow_corn,ttn,1562800951330,target,target,green_broccoli,green_lettuce,34,this is a test trial.,green_ttn_lettuce,926,1,English,5968,contrast,female,34,1562800593424,5.9651,green_broccoli,green lettuce
7983,red_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,911,target,62,critical,yellow_egg,2,yellow_egg,1337,distractor,green_lettuce,atn,1562800951330,target,comp,yellow_corn,yellow_egg,34,this is a test trial.,yellow_atn_egg,895,1,English,6316,contrast,female,35,1562800593424,5.9651,yellow_corn,yellow egg
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1218,comp,62,filler,NaN,2,white_egg,1556,contrast,red_broccoli,aan,1562800951330,distractor,target,orange_lettuce,orange_banana,34,this is a test trial.,orange_aan_banana,NaN,1,English,4252,distractor,female,36,1562800593424,5.9651,orange_lettuce,egg
7983,orange_lettuce,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,999,comp,62,critical,yellow_corn,2,yellow_banana,1531,distractor,green_broccoli,ttn,1562800951330,target,contrast,orange_lettuce,yellow_corn,34,this is a test trial.,yellow_ttn_corn,1000,1,English,6083,target,female,37,1562800593424,5.9651,yellow_banana,yellow corn
7983,white_egg,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1815,target,62,filler,NaN,2,white_egg,1136,contrast,red_tomato,tan,1562800951330,distractor,comp,orange_pumpkin,orange_pumpkin,34,this is a test trial.,orange_tan_pumpkin,NaN,1,English,4762,distractor,female,38,1562800593424,5.9651,orange_lettuce,egg
7983,orange_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,982,contrast,62,filler,NaN,2,orange_carrot,1070,distractor,white_egg,atn,1562800951330,distractor,target,white_egg,green_swan,34,this is a test trial.,green_atn_swan,NaN,1,English,3496,comp,female,39,1562800593424,5.9651,green_lettuce,carrot
7983,yellow_strawberry,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1196,target,62,critical,white_egg,2,white_swan,1154,contrast,red_broccoli,ttn,1562800951330,target,comp,white_egg,white_egg,34,this is a test trial.,white_ttn_egg,967,1,English,5759,distractor,female,40,1562800593424,5.9651,white_swan,white egg
7983,orange_banana,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1023,comp,62,filler,green_broccoli,2,green_broccoli,1926,contrast,green_broccoli,aap,1562800951330,contrast,distractor,red_broccoli,red_broccoli,34,this is a test trial.,red_aap_broccoli,702,1,English,5864,target,female,41,1562800593424,5.9651,red_corn,green broccoli
7983,white_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,864,distractor,62,critical,"orange_carrot,green_carrot",2,green_carrot,1271,contrast,orange_carrot,atp,1562800951330,target,target,green_carrot,green_carrot,34,this is a test trial.,green_atp_carrot,"1177,2073",1,English,6954,comp,female,42,1562800593424,5.9651,green_lettuce,green carrot
7983,orange_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,2016,distractor,62,filler,NaN,2,orange_carrot,1788,comp,red_tomato,aan,1562800951330,distractor,target,yellow_strawberry,yellow_egg,34,this is a test trial.,yellow_aan_egg,NaN,1,English,5453,contrast,female,43,1562800593424,5.9651,yellow_strawberry,carrot
7983,green_lettuce,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1186,comp,62,filler,NaN,2,green_lettuce,1665,distractor,yellow_strawberry,tap,1562800951330,distractor,contrast,red_strawberry,red_strawberry,34,this is a test trial.,red_tap_strawberry,NaN,1,English,4409,target,female,44,1562800593424,5.9651,red_broccoli,lettuce
7983,green_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,976,target,62,critical,red_tomato,2,red_strawberry,1241,distractor,white_swan,ttn,1562800951330,target,comp,red_tomato,red_tomato,34,this is a test trial.,red_ttn_tomato,928,1,English,5437,contrast,female,45,1562800593424,5.9651,red_strawberry,red tomato
7983,green_swan,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,831,comp,62,filler,orange_banana,2,orange_lettuce,1747,contrast,red_tomato,aan,1562800951330,comp,target,orange_lettuce,orange_lettuce,34,this is a test trial.,orange_aan_lettuce,1112,1,English,5904,distractor,female,46,1562800593424,5.9651,orange_banana,orange banana
7983,green_lettuce,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1226,contrast,62,filler,NaN,2,green_lettuce,1715,distractor,red_tomato,aap,1562800951330,distractor,target,white_pumpkin,white_tomato,34,this is a test trial.,white_aap_tomato,NaN,1,English,5395,comp,female,47,1562800593424,5.9651,white_pumpkin,lettuce
7983,green_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1330,distractor,62,critical,red_tomato,2,red_strawberry,1586,contrast,white_tomato,ttp,1562800951330,target,target,red_strawberry,red_tomato,34,this is a test trial.,red_ttp_tomato,862,1,English,6703,comp,female,48,1562800593424,5.9651,red_strawberry,red tomato
7983,green_carrot,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,726,distractor,62,critical,yellow_banana,2,yellow_banana,"1191,2442",target,orange_banana,ttp,1562800951330,target,contrast,"green_carrot,yellow_banana",yellow_banana,34,this is a test trial.,yellow_ttp_banana,829,1,English,7164,comp,female,49,1562800593424,5.9651,yellow_corn,yellow banana
7983,yellow_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),unmodified,1275,comp,62,filler,NaN,2,yellow_corn,1457,contrast,green_lettuce,atp,1562800951330,distractor,target,orange_lettuce,orange_lettuce,34,this is a test trial.,orange_atp_lettuce,NaN,1,English,4258,distractor,female,50,1562800593424,5.9651,orange_carrot,corn
7983,yellow_banana,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1315,target,62,critical,green_broccoli,2,green_lettuce,1369,comp,red_broccoli,ttp,1562800951330,target,contrast,green_broccoli,green_broccoli,34,this is a test trial.,green_ttp_broccoli,895,1,English,5897,distractor,female,51,1562800593424,5.9651,green_lettuce,green broccoli
7983,red_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,"1032,1993",distractor,62,critical,orange_pumpkin,2,"red_tomato,orange_pumpkin",1738,contrast,green_swan,ttn,1562800951330,target,target,orange_pumpkin,orange_pumpkin,34,this is a test trial.,orange_ttn_pumpkin,951,1,English,7091,comp,female,52,1562800593424,5.9651,orange_carrot,orange pumpkin
7983,red_corn,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,1201,distractor,62,critical,orange_pumpkin,2,orange_pumpkin,"2254,2948,4750,6122",contrast,white_pumpkin,ttp,1562800951330,target,comp,"orange_pumpkin,white_pumpkin,orange_carrot,orange_pumpkin",orange_pumpkin,34,this is a test trial.,orange_ttp_pumpkin,1032,1,English,11345,target,female,53,1562800593424,5.9651,orange_carrot,orange pumpkin
7983,red_broccoli,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,976,comp,62,critical,orange_banana,2,orange_banana,"1373,4554",contrast,yellow_banana,atp,1562800951330,target,target,"orange_pumpkin,orange_banana",orange_banana,34,this is a test trial.,orange_atp_banana,879,1,English,9209,distractor,female,54,1562800593424,5.9651,orange_pumpkin,orange banana
7983,white_tomato,Wed Jul 10 2019 16:16:33 GMT-0700 (Pacific Daylight Time),modified,895,contrast,62,critical,orange_banana,2,orange_banana,2273,target,green_broccoli,atn,1562800951330,target,distractor,orange_pumpkin,orange_banana,34,this is a test trial.,orange_atn_banana,1129,1,English,6260,comp,female,55,1562800593424,5.9651,orange_pumpkin,orange banana
