"HitCorrect","age","botresponse","color","comments","education","endTime","enjoyment","gender","languages","refexp1","refexp1_checked","refexp2","refexp2_checked","refexp3","refexp3_checked","refexp4","refexp4_checked","refexp_other","startDate","startTime","timeSpent","trial_number","type","typicality_cat","anon_worker_id"
1,32,"Elizabeth","orange",NA,"graduated_college",1553016421998,1,"male","Vietnamese","red bell pepper",FALSE,"butterfly",TRUE,"orange butterfly",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,26,"butterfly","noncd","675034915413253"
1,32,"Elizabeth","red",NA,"graduated_college",1553016421998,1,"male","Vietnamese","yellow jacket",FALSE,"red corn",TRUE,"corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,27,"corn","atyp","675034915413253"
1,32,"Elizabeth","yellow",NA,"graduated_college",1553016421998,1,"male","Vietnamese","jacket",FALSE,"yellow jacket",TRUE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,28,"jacket","noncd","675034915413253"
1,32,"Elizabeth","yellow",NA,"graduated_college",1553016421998,1,"male","Vietnamese","bike",FALSE,"yellow bike",TRUE,"banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,29,"bike","noncd","675034915413253"
1,32,"Elizabeth","red",NA,"graduated_college",1553016421998,1,"male","Vietnamese","red bell pepper",TRUE,"bell pepper",FALSE,"car",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,30,"bell pepper","noncd","675034915413253"
1,32,"Elizabeth","orange",NA,"graduated_college",1553016421998,1,"male","Vietnamese","light chair",FALSE,"carrot",TRUE,"orange carrot",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:22:36 GMT-0700 (Pacific Daylight Time)",1553016156448,4.42583333333333,31,"carrot","typ","675034915413253"
1,25,"Jessica","yellow",NA,"some_college",1553016368618,1,"male","english","snowman",FALSE,"chair",FALSE,"yellow snowman",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,1,"snowman","atyp","055445551537879"
1,25,"Jessica","green",NA,"some_college",1553016368618,1,"male","english","red table",FALSE,"toothbrush",TRUE,"green toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,2,"toothbrush","noncd","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","balloon",TRUE,"green scissors",FALSE,"orange balloon",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,3,"balloon","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","bell pepper",FALSE,"balloon",FALSE,"red bell pepper",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,4,"bell pepper","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","soap",TRUE,"red soap",FALSE,"orange mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,5,"soap","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","feather",FALSE,"red corn",TRUE,"corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,6,"corn","atyp","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","broccoli",FALSE,"green scissors",FALSE,"red broccoli",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,7,"broccoli","atyp","055445551537879"
1,25,"Jessica","yellow",NA,"some_college",1553016368618,1,"male","english","flower",FALSE,"bike",TRUE,"yellow bike",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,8,"bike","noncd","055445551537879"
1,25,"Jessica","blue",NA,"some_college",1553016368618,1,"male","english","soap",FALSE,"sponge",TRUE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,9,"sponge","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","red table",FALSE,"orange butterfly",FALSE,"table",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,10,"table","noncd","055445551537879"
1,25,"Jessica","green",NA,"some_college",1553016368618,1,"male","english","green swan",TRUE,"swan",FALSE,"chair",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,11,"swan","atyp","055445551537879"
1,25,"Jessica","white",NA,"some_college",1553016368618,1,"male","english","white tomato",TRUE,"tomato",FALSE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,12,"tomato","atyp","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","red book",FALSE,"red car",FALSE,"book",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,13,"book","noncd","055445551537879"
1,25,"Jessica","yellow",NA,"some_college",1553016368618,1,"male","english","broccoli",FALSE,"yellow lamp",FALSE,"lamp",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,14,"lamp","noncd","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","butterfly",TRUE,"rock",FALSE,"orange butterfly",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,15,"butterfly","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","snowman",FALSE,"red rock",FALSE,"rock",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,16,"rock","noncd","055445551537879"
1,25,"Jessica","white",NA,"some_college",1553016368618,1,"male","english","egg",TRUE,"white egg",FALSE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,17,"egg","typ","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","banana",FALSE,"car",TRUE,"red car",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,18,"car","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","yellow lamp",FALSE,"red candle",FALSE,"candle",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,19,"candle","noncd","055445551537879"
1,25,"Jessica","light",NA,"some_college",1553016368618,1,"male","english","bike",FALSE,"light chair",FALSE,"chair",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,20,"chair","noncd","055445551537879"
1,25,"Jessica","white-brown",NA,"some_college",1553016368618,1,"male","english","horse",TRUE,"white-brown horse",FALSE,"white egg",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,21,"horse","noncd","055445551537879"
1,25,"Jessica","black",NA,"some_college",1553016368618,1,"male","english","black feather",FALSE,"feather",TRUE,"green toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,22,"feather","noncd","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","mug",TRUE,"orange pumpkin",FALSE,"orange mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,23,"mug","noncd","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","orange lettuce",TRUE,"red strawberry",FALSE,"lettuce",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,24,"lettuce","atyp","055445551537879"
1,25,"Jessica","green",NA,"some_college",1553016368618,1,"male","english","green carrot",TRUE,"carrot",FALSE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,25,"carrot","atyp","055445551537879"
1,25,"Jessica","yellow",NA,"some_college",1553016368618,1,"male","english","yellow strawberry",TRUE,"strawberry",FALSE,"mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,26,"strawberry","atyp","055445551537879"
1,25,"Jessica","green",NA,"some_college",1553016368618,1,"male","english","green scissors",FALSE,"yellow lamp",FALSE,"scissors",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,27,"scissors","noncd","055445551537879"
1,25,"Jessica","yellow",NA,"some_college",1553016368618,1,"male","english","red car",FALSE,"jacket",FALSE,"yellow jacket",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,28,"jacket","noncd","055445551537879"
1,25,"Jessica","red",NA,"some_college",1553016368618,1,"male","english","lettuce",FALSE,"red flower",FALSE,"flower",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,29,"flower","noncd","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","pumpkin",TRUE,"orange pumpkin",FALSE,"yellow bike",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,30,"pumpkin","typ","055445551537879"
1,25,"Jessica","orange",NA,"some_college",1553016368618,1,"male","english","banana",FALSE,"red candle",FALSE,"orange banana",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 12:24:09 GMT-0500 (Central Daylight Time)",1553016249625,1.98321666666667,31,"banana","atyp","055445551537879"
1,45,"Linda","white-brown","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","white-brown horse",FALSE,"horse",TRUE,"pumpkin",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,1,"horse","noncd","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","black feather",FALSE,"corn",TRUE,"yellow corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,2,"corn","typ","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","yellow jacket",FALSE,"table",FALSE,"jacket",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,3,"jacket","noncd","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","book",TRUE,"red book",FALSE,"red soap",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,4,"book","noncd","167034684120499"
1,45,"Linda","blue","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","sponge",TRUE,"jacket",FALSE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,5,"sponge","noncd","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","red flower",FALSE,"blue sponge",FALSE,"flower",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,6,"flower","noncd","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","car",FALSE,"yellow lamp",FALSE,"lamp",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,7,"lamp","noncd","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","yellow strawberry",TRUE,"lamp",FALSE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,8,"strawberry","atyp","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","broccoli",FALSE,"yellow jacket",FALSE,"red broccoli",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,9,"broccoli","atyp","167034684120499"
1,45,"Linda","green","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","carrot",FALSE,"green carrot",TRUE,"strawberry",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,10,"carrot","atyp","167034684120499"
1,45,"Linda","green","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","toothbrush",TRUE,"green toothbrush",FALSE,"blue sponge",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,11,"toothbrush","noncd","167034684120499"
1,45,"Linda","green","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","candle",FALSE,"scissors",TRUE,"green scissors",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,12,"scissors","noncd","167034684120499"
1,45,"Linda","white","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","white snowman",FALSE,"red tomato",FALSE,"snowman",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,13,"snowman","typ","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","soap",TRUE,"red soap",FALSE,"white egg",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,14,"soap","noncd","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","white snowman",FALSE,"red car",FALSE,"car",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,15,"car","noncd","167034684120499"
1,45,"Linda","orange","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","red candle",FALSE,"butterfly",TRUE,"orange butterfly",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,16,"butterfly","noncd","167034684120499"
1,45,"Linda","orange","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","orange lettuce",TRUE,"lettuce",FALSE,"toothbrush",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,17,"lettuce","atyp","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","table",TRUE,"red table",FALSE,"mug",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,18,"table","noncd","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","red rock",FALSE,"pumpkin",FALSE,"rock",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,19,"rock","noncd","167034684120499"
1,45,"Linda","orange","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","jacket",FALSE,"orange pumpkin",FALSE,"pumpkin",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,20,"pumpkin","typ","167034684120499"
1,45,"Linda","green","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","green swan",TRUE,"swan",FALSE,"soap",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,21,"swan","atyp","167034684120499"
1,45,"Linda","black","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","soap",FALSE,"feather",TRUE,"black feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,22,"feather","noncd","167034684120499"
1,45,"Linda","orange","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","mug",TRUE,"orange mug",FALSE,"bike",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,23,"mug","noncd","167034684120499"
1,45,"Linda","white","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","tomato",FALSE,"snowman",FALSE,"white tomato",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,24,"tomato","atyp","167034684120499"
1,45,"Linda","white","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","candle",FALSE,"egg",TRUE,"white egg",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,25,"egg","typ","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","red bell pepper",TRUE,"bell pepper",FALSE,"tomato",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,26,"bell pepper","noncd","167034684120499"
1,45,"Linda","orange","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","orange balloon",FALSE,"yellow corn",FALSE,"balloon",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,27,"balloon","noncd","167034684120499"
1,45,"Linda","red","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","candle",TRUE,"red candle",FALSE,"butterfly",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,28,"candle","noncd","167034684120499"
1,45,"Linda","light","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","red flower",FALSE,"light chair",FALSE,"chair",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,29,"chair","noncd","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","banana",TRUE,"white egg",FALSE,"yellow banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,30,"banana","typ","167034684120499"
1,45,"Linda","yellow","I enjoyed this HIT, thank you! =)","graduated_high_school",1553016212343,2,"female","English","bike",TRUE,"yellow bike",FALSE,"lettuce",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 11:19:34 GMT-0600 (Mountain Daylight Time)",1553015974074,3.97115,31,"bike","noncd","167034684120499"
1,22,"Patricia","orange","Thanks!","some_college",1553016195741,2,"female","English","pumpkin",TRUE,"red candle",FALSE,"orange pumpkin",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,1,"pumpkin","typ","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","red flower",TRUE,"flower",FALSE,"corn",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,2,"flower","noncd","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","red car",TRUE,"car",FALSE,"orange balloon",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,3,"car","noncd","129479117566078"
1,22,"Patricia","orange","Thanks!","some_college",1553016195741,2,"female","English","banana",TRUE,"chair",FALSE,"orange banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,4,"banana","atyp","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","rock",TRUE,"red flower",FALSE,"red rock",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,5,"rock","noncd","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","egg",FALSE,"green swan",TRUE,"swan",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,6,"swan","atyp","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","lettuce",TRUE,"green lettuce",FALSE,"carrot",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,7,"lettuce","typ","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","blue sponge",FALSE,"table",TRUE,"red table",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,8,"table","noncd","129479117566078"
1,22,"Patricia","light","Thanks!","some_college",1553016195741,2,"female","English","horse",FALSE,"chair",TRUE,"light chair",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,9,"chair","noncd","129479117566078"
1,22,"Patricia","yellow","Thanks!","some_college",1553016195741,2,"female","English","lamp",TRUE,"yellow jacket",FALSE,"yellow lamp",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,10,"lamp","noncd","129479117566078"
1,22,"Patricia","yellow","Thanks!","some_college",1553016195741,2,"female","English","yellow jacket",TRUE,"red car",FALSE,"jacket",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,11,"jacket","noncd","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","candle",FALSE,"green lettuce",FALSE,"red candle",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,12,"candle","noncd","129479117566078"
1,22,"Patricia","white-brown","Thanks!","some_college",1553016195741,2,"female","English","white-brown horse",FALSE,"red table",FALSE,"horse",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,13,"horse","noncd","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","carrot",FALSE,"sponge",FALSE,"green carrot",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,14,"carrot","atyp","129479117566078"
1,22,"Patricia","orange","Thanks!","some_college",1553016195741,2,"female","English","orange mug",TRUE,"mug",FALSE,"red rock",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,15,"mug","noncd","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","orange carrot",FALSE,"book",TRUE,"red book",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,16,"book","noncd","129479117566078"
1,22,"Patricia","white","Thanks!","some_college",1553016195741,2,"female","English","white tomato",TRUE,"tomato",FALSE,"lamp",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,17,"tomato","atyp","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","green broccoli",FALSE,"broccoli",TRUE,"rock",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,18,"broccoli","typ","129479117566078"
1,22,"Patricia","blue","Thanks!","some_college",1553016195741,2,"female","English","blue sponge",FALSE,"sponge",TRUE,"white swan",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,19,"sponge","noncd","129479117566078"
1,22,"Patricia","yellow","Thanks!","some_college",1553016195741,2,"female","English","egg",FALSE,"yellow egg",TRUE,"feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,20,"egg","atyp","129479117566078"
1,22,"Patricia","black","Thanks!","some_college",1553016195741,2,"female","English","feather",TRUE,"white egg",FALSE,"black feather",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,21,"feather","noncd","129479117566078"
1,22,"Patricia","red","Thanks!","some_college",1553016195741,2,"female","English","book",FALSE,"red strawberry",FALSE,"strawberry",TRUE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,22,"strawberry","typ","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","green toothbrush",FALSE,"toothbrush",TRUE,"balloon",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,23,"toothbrush","noncd","129479117566078"
1,22,"Patricia","green","Thanks!","some_college",1553016195741,2,"female","English","green scissors",FALSE,"scissors",TRUE,"yellow banana",FALSE,"other",FALSE,NA,"Tue Mar 19 2019 10:21:20 GMT-0700 (Pacific Daylight Time)",1553016080262,1.92465,24,"scissors","noncd","129479117566078"
